record_id,product_class,title,source_platform,source_page_url,creator,license_id,license_url,license_evidence_url,license_checked_at,duration_seconds,width,height,language,procedure_or_scene,relevance,commercial_use,modification,redistribution_rule,personality_or_privacy,status,status_reason,reviewer_1,reviewer_2,local_file_sha256,notes
vacuum-061,Vacuum,[Samsung Core Tech] Vacuum Cleaner: Powerful Cleaning l Samsung,Internet Archive,https://archive.org/details/youtube-XABScGX-Mg8,Samsung,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-XABScGX-Mg8,2026-07-22,35.41,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,aacbfa76bf2ca876aff417f95379645034cf0925cf863f303fa17dd2689d7c05,development_candidate; archive_file=XABScGX-Mg8.mp4
vacuum-062,Vacuum,[Samsung Core Technology] Vacuum Cleaner: AI Cleaning l Samsung,Internet Archive,https://archive.org/details/youtube-O2A1LbZ95OM,Samsung,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-O2A1LbZ95OM,2026-07-22,34.02,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,ecb855e99ec8afbc0ef73431b14b2bebd656dd6d731f086014f55585196162ce,development_candidate; archive_file=O2A1LbZ95OM.mp4
vacuum-064,Vacuum,Razzlekhan - VACUUM CLEANER (music video with animations) (2021),Internet Archive,https://archive.org/details/youtube-ncqEZfKLcTs,Razzlekhan,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-ncqEZfKLcTs,2026-07-22,302.31,854,480,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,59c6630751106a8b5e68bce1a9602a3d2be823e2ca40c8839ef8db8137cbbe25,development_candidate; archive_file=ncqEZfKLcTs.mp4
vacuum-065,Vacuum,NEVER USE... This Vacuum Cleaner Haircut Gadget,Internet Archive,https://archive.org/details/2017-08-15_TechSmartt_NEVER-USE-This-Vacuum-Cleaner-Haircut-Gadget,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/2017-08-15_TechSmartt_NEVER-USE-This-Vacuum-Cleaner-Haircut-Gadget,2026-07-22,273,1280,720,und,"household vacuum operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,b52419af71473b41a1db5344fb048ff01c8c071aa9e2d24986b795c91a203a2a,development_candidate; archive_file=2017-08-15__NEVER-USE-This-Vacuum-Cleaner-Haircut-Gadget.mp4
washing-028,Washing Machine,Washer Repair,Internet Archive,https://archive.org/details/washer-repair,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/washer-repair,2026-07-22,20.08,720,1280,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,f2b9e9a93ada8eb675a7ce13cbd36f01f7d2747d7f006fb9a3c3280e67d7c394,development_candidate; archive_file=Washer Repair.mp4
washing-029,Washing Machine,[LG Washer] - Install and connect your new LG Washing Machine,Internet Archive,https://archive.org/details/youtube-5626Gv4D7q8,LG customer support Europe_official,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-5626Gv4D7q8,2026-07-22,216.83,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6c500d81c44d353643b2f58bf549e98d05b7cc98d0e33710d28295efa06975f5,development_candidate; archive_file=5626Gv4D7q8.mp4
washing-030,Washing Machine,"Whirlpool Aqua Line AWM1850 Washer, Maintenance Wash on White Cottons 95 (Programme 2) (3/3)",Internet Archive,https://archive.org/details/youtube-jgiEcrlIpmA,0000158,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-jgiEcrlIpmA,2026-07-22,914.77,640,360,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,089baddd5d136eba019319a34560ec438bc92adff7818563f79637ae1664a093,development_candidate; archive_file=jgiEcrlIpmA.mp4
washing-031,Washing Machine,Washing Machine Heart Mapleshade MAP Part 2 WIP,Internet Archive,https://archive.org/details/washing-machine-heart-mapleshade-map-part-2-wip,Elsik,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/washing-machine-heart-mapleshade-map-part-2-wip,2026-07-22,16.53,1920,1080,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,9252eafcf574133a64d7bfe200c98ce31cba5706622d51dc943f0f835e9c9646,development_candidate; archive_file=Washing Machine Heart Mapleshade MAP - Part 2 WIP.ia.mp4
washing-032,Washing Machine,QuickDrive™ Washing Machine Automatic washer maintenance Samsung,Internet Archive,https://archive.org/details/youtube-YfZbmfCYSSs,Samsung Gulf,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-YfZbmfCYSSs,2026-07-22,56.33,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,e9ddd7de13643078103d0c8965abd953d5e530455b64a1fedc9b05d9ea2fbe8b,development_candidate; archive_file=YfZbmfCYSSs.mp4
washing-033,Washing Machine,1965 commercial for Westinghouse Heavy Duty 15 washing machine,Internet Archive,https://archive.org/details/westinghouse1965,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/westinghouse1965,2026-07-22,65.8,640,480,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,c92e79deb3bc6daf99ea16bfa0f1a1daa9889ee159cdd6a34b3fd27e7515d7c0,development_candidate; archive_file=westinghouse1965.mp4
washing-034,Washing Machine,Front Loading Washing Machine In Action,Internet Archive,https://archive.org/details/washingMachine2_201808,na5m,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/washingMachine2_201808,2026-07-22,168.73,533,300,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,0e61120380f5dae9edb58cba787c3bdae77af1d020b022d7ca3fb19376b0008d,development_candidate; archive_file=washingMachine2.ogv
washing-035,Washing Machine,Washing Machine Spot (in Spanish),Internet Archive,https://archive.org/details/washing-machine-35mm,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/washing-machine-35mm,2026-07-22,127.83,640,480,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,8a2efd2a977fd6491dccdcaab44b596880ca765e729bb9204aaf3dcc85441914,development_candidate; archive_file=WashingMachine35mm.mp4
washing-036,Washing Machine,Mom Minnie Mouse Got Losing the Winner Spin Washing Machine! Mickey Mouse and Minnie Mouse Funny Cartoon for Kids,Internet Archive,https://archive.org/details/mom-minnie-mouse-got-losing-the-winner-spin-washing-machine,Elsagate Archive Videos,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/mom-minnie-mouse-got-losing-the-winner-spin-washing-machine,2026-07-22,610.75,1280,720,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,347514e3fec7f6baf16e6554abe58a1c99c84e2eea1ca5c9caf1458f0d6ef90d,development_candidate; archive_file=Mom Minnie Mouse got losing the Winner Spin Washing Machine! Mickey Mouse and Minnie Mouse Funny Cartoon for Kids.ia.mp4
washing-037,Washing Machine,Can A Human Drink A Gallon of Spoiled Milk w/o Vomiting into A Washing Machine? | L.A. BEAST,Internet Archive,https://archive.org/details/youtube-AGB-lJ_K960dG4c,skippy62able,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-AGB-lJ_K960dG4c,2026-07-22,1077.37,854,480,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,330830f715d69138fad7ac7831c2fdff558b5211ff62cff50d12e7d64a43a4c8,development_candidate; archive_file=lJ_K960dG4c.mp4
washing-038,Washing Machine,#Washing #machine tearing itself apart. It's not #StopMotion - this is #realtime #loops - why u don't put shoes or #engines in there -MUOu1qqbqDx.mp4 Washing machine tearing itself apart Its not StopMotion this is realtime loops why u dont put shoes or engines in there MUOu1qqbqDx mp4 Washing machine StopMotion realtime loops engines,Internet Archive,https://archive.org/details/WashingMachineTearingItselfApartItsNotStopmotionThisIsRealtimeLoopsWhyUDontPut,Kenneth Udut,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/WashingMachineTearingItselfApartItsNotStopmotionThisIsRealtimeLoopsWhyUDontPut,2026-07-22,6.47,480,480,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,28599be746b232c0d52a88a0c795d40cecb8b740fad0a204427b640cf208b084,development_candidate; archive_file=WashingMachineTearingItselfApartItsNotStopmotionThisIsRealtimeLoopsWhyUDontPut.mp4
washing-039,Washing Machine,Silly piece of #denim. Yeah. That's why it survives the washing machine. #Money #dollar #USA #American.-MU9Meg2uPpv.mp4 Silly piece of denim Yeah Thats why it survives the washing machine Money dollar USA American MU9Meg2uPpv mp4 denim Money dollar USA American,Internet Archive,https://archive.org/details/SillyPieceOfDenimYeahThatsWhyItSurvivesTheWashingMachineMoneyDollarUsaAmerican,Kenneth Udut,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/SillyPieceOfDenimYeahThatsWhyItSurvivesTheWashingMachineMoneyDollarUsaAmerican,2026-07-22,6.47,480,480,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,42629009d54afc778bce09185672249eba70c518ab95d080bb837bccf48bd044,development_candidate; archive_file=SillyPieceOfDenimYeahThatsWhyItSurvivesTheWashingMachineMoneyDollarUsaAmerican.mp4
washing-040,Washing Machine,Comet Sense Hotpoint Washing Machine Advert,Internet Archive,https://archive.org/details/comet-sense-hotpoint-washing-machine-advert,Comet,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/comet-sense-hotpoint-washing-machine-advert,2026-07-22,9.73,640,480,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,c684cfa60dc492da9bdd2d7d9b3e6c1792fa569c0fd51f18b252fa9befcec2d9,development_candidate; archive_file=Comet Sense Hotpoint Washing Machine Advert.ia.mp4
washing-041,Washing Machine,Broken Washing Machine,Internet Archive,https://archive.org/details/NathanAlberBrokenWashingMachine,Nathan Alber,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/NathanAlberBrokenWashingMachine,2026-07-22,12.94,320,240,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,ebf8fa90ba837c333a600ab8629a74629475b5726c1530ff8a80a259c92adb19,development_candidate; archive_file=Episode_1_512kb.mp4
washing-042,Washing Machine,Nick Jr Face the Washing Machine,Internet Archive,https://archive.org/details/nick-jr-face-the-washing-machine,Nick Jr.,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/nick-jr-face-the-washing-machine,2026-07-22,30.6,480,360,English,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,35878415eab1537f9ffaa99063b59657d4fa9e4061ee740e3a064777e5c8a33c,development_candidate; archive_file=Nick Jr Face the Washing Machine.mp4
washing-043,Washing Machine,Easy washing machine commercial from 1955,Internet Archive,https://archive.org/details/easyWashingMachineCommercialFrom1955,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/easyWashingMachineCommercialFrom1955,2026-07-22,35.4,320,240,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,27344ada7cbc7a9192125457f2514cab35ae933c53571c89e1686c23ecc10dbf,development_candidate; archive_file=EasyWashingMachine_512kb.mp4
washing-044,Washing Machine,Chandra Sekhar - Washing Machine Heart (Perfect Dark Zero Edit),Internet Archive,https://archive.org/details/youtube-tgTeoaZN9W4,foslerfer,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-tgTeoaZN9W4,2026-07-22,29.92,854,480,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,a788e9fbd1daf6320ffa9cf14abfa4b9a836a6c8089e64d9b4e89186a70cba0f,development_candidate; archive_file=tgTeoaZN9W4.mp4
washing-045,Washing Machine,Galamatic Delux Washing Machine 1965 TV Commercial,Internet Archive,https://archive.org/details/GalamaticDeluxWashingMachine1965TVCommercialXvid,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/GalamaticDeluxWashingMachine1965TVCommercialXvid,2026-07-22,31.88,540,360,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,50b0f72a986ce5760dd927abae2106f437338f81eba7abcdb85105732ca7c75b,development_candidate; archive_file=Galamatic Delux washing machine 1965 TV commercial_xvid.mp4
washing-046,Washing Machine,🍂 COMPLETE MAP WARRIORS CATS Washing Machine Heart Fallen Leaves 🍂,Internet Archive,https://archive.org/details/complete-map-warriors-cats-washing-machine-heart-fallen-leaves,Ellie_UwU,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/complete-map-warriors-cats-washing-machine-heart-fallen-leaves,2026-07-22,91.44,720,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,a35bd4dee24115fc3a4be5dca7a9885851a0ede6b7dd83d8a5ca67157f53b799,development_candidate; archive_file=🍂COMPLETE MAP WARRIORS CATS Washing machine heart Fallen-leaves 🍂.ia.mp4
washing-047,Washing Machine,WASHING MACHINE HEART || a complete Foeslayer WoF map ||,Internet Archive,https://archive.org/details/washingmachineheart,ToxicTerrors,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/washingmachineheart,2026-07-22,136.65,480,360,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,dc1c16d4520c6250aec2ca3075b53124aafd1375155853391a1508e0ea79ec00,development_candidate; archive_file=washingmachineheart.mp4
washing-048,Washing Machine,[LG Washing Machine] - How to clean the dispenser,Internet Archive,https://archive.org/details/youtube-MlSccVEf9X8,LG customer support Europe_official,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-MlSccVEf9X8,2026-07-22,45.44,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,1b0f5e1b699bf18fd713ab3ddc9d801af688a852b1eb00a269335fa37b9d2d0f,development_candidate; archive_file=MlSccVEf9X8.mp4
washing-049,Washing Machine,LG Washer - Tub Cleaning and Maintenance,Internet Archive,https://archive.org/details/youtube-c8XiTdH9heQ,LG USA,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-c8XiTdH9heQ,2026-07-22,112.66,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,843eb54bd8af76ba5a18de4e47dc8834b50e207ca2d52f44829ed56a7357279a,development_candidate; archive_file=c8XiTdH9heQ.mp4
washing-050,Washing Machine,[LG Washing Machine] - How to clean the washing machine filter,Internet Archive,https://archive.org/details/youtube-VqdLgLyQ81Y,LG customer support Europe_official,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-VqdLgLyQ81Y,2026-07-22,103.77,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,6514793824e4ac1b513d982b05d2e1573633b22473b2c6c241878768b4e683c2,development_candidate; archive_file=VqdLgLyQ81Y.mp4
washing-051,Washing Machine,LG Washer : How to repair Operation Issues | LG,Internet Archive,https://archive.org/details/youtube--5f6NURRjUs,LG Global,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube--5f6NURRjUs,2026-07-22,317.49,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,3f8cbd588540c848cee9855adae2513ba0bb0fdbd18fd21d94543cb4d28df8fb,development_candidate; archive_file=-5f6NURRjUs.mp4
washing-052,Washing Machine,Inside my new British washing machine (clothes washer).,Internet Archive,https://archive.org/details/bigclive_20170917,Big Clive,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/bigclive_20170917,2026-07-22,454.42,1920,1080,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,df1054917b58c33c2fe953f978dfdc2d004850bd9fc43ee127d88979f35e6173,development_candidate; archive_file=bigclive_20170917.mp4
washing-053,Washing Machine,Nearby Washing Machine Repair Service,Internet Archive,https://archive.org/details/httpsnearbywashingmachinerepair.in,Archive contributor,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/httpsnearbywashingmachinerepair.in,2026-07-22,30.08,854,480,eng,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,b647e1d76e60addccf2af5fc037175ecd4728dbd1d7f49128765f63409071e7e,development_candidate; archive_file=nearby (2).ia.mp4
washing-054,Washing Machine,LG Washer : How to Clean the Water Inlet Filter | LG,Internet Archive,https://archive.org/details/youtube-csbGtz8D1lw,LG Global,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-csbGtz8D1lw,2026-07-22,118.35,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,1a2859af2d7224fdc9e55855887a99ffaacc518fd821f85e582d5e923e647f07,development_candidate; archive_file=csbGtz8D1lw.mp4
washing-056,Washing Machine,How to select wash cycles on your Samsung Washing Machine,Internet Archive,https://archive.org/details/youtube-TngLsmls00c,Samsung UK,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-TngLsmls00c,2026-07-22,75.86,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,f5b14ac1bf4bc1af74309cf08f644955f7bc1142c11613e9ba31c2eea1872a7d,development_candidate; archive_file=TngLsmls00c.mp4
washing-057,Washing Machine,How to install the Washing Machine Stacking Kit (SKK-UDW) | Samsung New Zealand,Internet Archive,https://archive.org/details/youtube-1iGAacTgkxc,Samsung New Zealand,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-1iGAacTgkxc,2026-07-22,97.34,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,0da30f51f62fd5dff0dae823c766db6d0c2a3a9122dd53f2cafd95886c6d890d,development_candidate; archive_file=1iGAacTgkxc.mp4
washing-058,Washing Machine,LG Washer : How to do Laundry | LG,Internet Archive,https://archive.org/details/youtube-X6DiGFHcJtg,LG Global,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-X6DiGFHcJtg,2026-07-22,353.8,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,3f4c855c40340e0e1de31878a87703915656376617e5764a8ea8e09e8592ecdc,development_candidate; archive_file=X6DiGFHcJtg.mp4
washing-059,Washing Machine,LG Washer and Dryer - Child Lock,Internet Archive,https://archive.org/details/youtube-yz6PV8O5C2s,LG USA,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-yz6PV8O5C2s,2026-07-22,148.21,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,97a0dfcd148af6efbc9d14063d0ad86f94d6dca5e0d5ea5631a65e29ab075fa1,development_candidate; archive_file=yz6PV8O5C2s.mp4
washing-060,Washing Machine,LG Washer - How to Use the Spin Only Option (2018 Update),Internet Archive,https://archive.org/details/youtube-trWG49Qp5ps,LG USA,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-trWG49Qp5ps,2026-07-22,64.41,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,8cf1f2964fd35a087e98617f7768b3b730f4c2374767557964fbd2ee3f973627,development_candidate; archive_file=trWG49Qp5ps.mp4
washing-061,Washing Machine,How to clean your LG washing machine drain pump filter,Internet Archive,https://archive.org/details/youtube-6kghyoFhYb8,LG DIY Service,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-6kghyoFhYb8,2026-07-22,129.47,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,62a81bab5a766ddfbc30e226849bee377f3a64b8b995c8d301f5fa69787a9f23,development_candidate; archive_file=6kghyoFhYb8.mp4
washing-062,Washing Machine,LG Washer : How to repair Washing Machine Performance Issues | LG,Internet Archive,https://archive.org/details/youtube-S_7pnxpmFcU,LG Malaysia,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-S_7pnxpmFcU,2026-07-22,140.41,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,a58af5b6da53efaeba99ea11eaa5c0f8b4a474a637ac7f27f1b55c08b47e32ce,development_candidate; archive_file=S_7pnxpmFcU.mp4
washing-063,Washing Machine,Samsung Top Load Washing Machine: How to Clean Magic Filter,Internet Archive,https://archive.org/details/youtube-2YPIWeWR6Ss,Samsung India,OWNER-WRITTEN-AUTHORIZATION,,https://archive.org/details/youtube-2YPIWeWR6Ss,2026-07-22,117.05,1280,720,und,"washing machine operation, maintenance, or troubleshooting",machine_candidate,owner_authorized,owner_authorized,restricted to authorization owner-confirmed-2026-07-21-dataset-expansion,pending_content_screen,owner_authorized_candidate,Owner-authorized download; pending automated scope and quality screening,Codex-machine-prescreen,,e651e6416fc72240bb40252b13ccf598957453f1ae0d8af3928d4839447280c7,development_candidate; archive_file=2YPIWeWR6Ss.mp4
