segment_id,record_id,start_seconds,end_seconds,text,language,language_probability,avg_log_probability,no_speech_probability,compression_ratio,words_json,model
airfryer-002-asr-0011,airfryer-002,71.050,79.850,mat. We're going to use a 2 inch biscuit cutter and we're going to cut some,en,0.999512,-0.091930,0.012817,1.878641,"[{""start"":71.05,""end"":71.29,""word"":"" mat."",""probability"":0.996094},{""start"":74.75,""end"":75.27,""word"":"" We're"",""probability"":0.993408},{""start"":75.27,""end"":75.41,""word"":"" going"",""probability"":0.999023},{""start"":75.41,""end"":75.63,""word"":"" to"",""probability"":0.999512},{""start"":75.63,""end"":75.93,""word"":"" use"",""probability"":0.999512},{""start"":75.93,""end"":76.11,""word"":"" a"",""probability"":0.998535},{""start"":76.11,""end"":76.95,""word"":"" 2"",""probability"":0.391602},{""start"":76.95,""end"":77.23,""word"":"" inch"",""probability"":0.46582},{""start"":77.23,""end"":77.63,""word"":"" biscuit"",""probability"":0.99707},{""start"":77.63,""end"":78.11,""word"":"" cutter"",""probability"":0.999512},{""start"":78.11,""end"":78.87,""word"":"" and"",""probability"":0.72168},{""start"":78.87,""end"":79.13,""word"":"" we're"",""probability"":0.997314},{""start"":79.13,""end"":79.19,""word"":"" going"",""probability"":0.910645},{""start"":79.19,""end"":79.33,""word"":"" to"",""probability"":0.996582},{""start"":79.33,""end"":79.57,""word"":"" cut"",""probability"":0.999023},{""start"":79.57,""end"":79.85,""word"":"" some"",""probability"":0.999023}]",large-v3
airfryer-002-asr-0012,airfryer-002,79.850,97.110,rounds out of this puff pastry dough. Now we're cutting the dough out to make a,en,0.999512,-0.091930,0.012817,1.878641,"[{""start"":79.85,""end"":80.27,""word"":"" rounds"",""probability"":0.997559},{""start"":80.27,""end"":80.67,""word"":"" out"",""probability"":0.99707},{""start"":80.67,""end"":80.89,""word"":"" of"",""probability"":0.999023},{""start"":80.89,""end"":81.17,""word"":"" this"",""probability"":0.996094},{""start"":81.17,""end"":81.93,""word"":"" puff"",""probability"":0.961426},{""start"":81.93,""end"":82.23,""word"":"" pastry"",""probability"":0.999512},{""start"":82.23,""end"":82.51,""word"":"" dough."",""probability"":0.992676},{""start"":94.97,""end"":95.49,""word"":"" Now"",""probability"":0.467285},{""start"":95.49,""end"":95.67,""word"":"" we're"",""probability"":0.950439},{""start"":95.67,""end"":95.87,""word"":"" cutting"",""probability"":0.989258},{""start"":95.87,""end"":96.19,""word"":"" the"",""probability"":0.997559},{""start"":96.19,""end"":96.39,""word"":"" dough"",""probability"":0.999023},{""start"":96.39,""end"":96.61,""word"":"" out"",""probability"":0.996094},{""start"":96.61,""end"":96.85,""word"":"" to"",""probability"":0.997559},{""start"":96.85,""end"":97.01,""word"":"" make"",""probability"":0.999023},{""start"":97.01,""end"":97.11,""word"":"" a"",""probability"":0.94873}]",large-v3
airfryer-002-asr-0013,airfryer-002,97.110,102.410,top and a bottom for our Oreos. We're going to have one egg beaten because,en,0.999512,-0.091930,0.012817,1.878641,"[{""start"":97.11,""end"":97.37,""word"":"" top"",""probability"":0.999023},{""start"":97.37,""end"":97.57,""word"":"" and"",""probability"":0.991211},{""start"":97.57,""end"":97.63,""word"":"" a"",""probability"":0.968262},{""start"":97.63,""end"":97.95,""word"":"" bottom"",""probability"":0.999512},{""start"":97.95,""end"":98.55,""word"":"" for"",""probability"":0.98877},{""start"":98.55,""end"":98.83,""word"":"" our"",""probability"":0.998047},{""start"":98.83,""end"":99.93,""word"":"" Oreos."",""probability"":0.943359},{""start"":100.31,""end"":100.83,""word"":"" We're"",""probability"":0.995605},{""start"":100.83,""end"":100.87,""word"":"" going"",""probability"":0.894531},{""start"":100.87,""end"":100.95,""word"":"" to"",""probability"":0.998047},{""start"":100.95,""end"":101.11,""word"":"" have"",""probability"":0.999512},{""start"":101.11,""end"":101.35,""word"":"" one"",""probability"":0.947266},{""start"":101.35,""end"":101.67,""word"":"" egg"",""probability"":0.998047},{""start"":101.67,""end"":102.03,""word"":"" beaten"",""probability"":0.98877},{""start"":102.03,""end"":102.41,""word"":"" because"",""probability"":0.865234}]",large-v3
airfryer-002-asr-0014,airfryer-002,102.410,107.750,we're going to use that as the glue that we pinch the two sides of the puff,en,0.999512,-0.091930,0.012817,1.878641,"[{""start"":102.41,""end"":102.61,""word"":"" we're"",""probability"":0.997803},{""start"":102.61,""end"":102.67,""word"":"" going"",""probability"":0.975586},{""start"":102.67,""end"":102.77,""word"":"" to"",""probability"":0.998535},{""start"":102.77,""end"":102.99,""word"":"" use"",""probability"":0.999512},{""start"":102.99,""end"":103.15,""word"":"" that"",""probability"":0.998047},{""start"":103.15,""end"":103.39,""word"":"" as"",""probability"":0.998535},{""start"":103.39,""end"":103.53,""word"":"" the"",""probability"":0.995605},{""start"":103.53,""end"":103.89,""word"":"" glue"",""probability"":0.998535},{""start"":103.89,""end"":104.77,""word"":"" that"",""probability"":0.990234},{""start"":104.77,""end"":105.21,""word"":"" we"",""probability"":0.999023},{""start"":105.21,""end"":105.83,""word"":"" pinch"",""probability"":0.993164},{""start"":105.83,""end"":106.27,""word"":"" the"",""probability"":0.873047},{""start"":106.27,""end"":106.97,""word"":"" two"",""probability"":0.984863},{""start"":106.97,""end"":107.25,""word"":"" sides"",""probability"":0.998047},{""start"":107.25,""end"":107.49,""word"":"" of"",""probability"":0.999512},{""start"":107.49,""end"":107.57,""word"":"" the"",""probability"":0.998047},{""start"":107.57,""end"":107.75,""word"":"" puff"",""probability"":0.996094}]",large-v3
airfryer-002-asr-0015,airfryer-002,107.750,115.460,puff pastry together in. I'll be right back. So we've cut out our puff pastry sheet and we are,en,0.999512,-0.089461,0.019714,1.819512,"[{""start"":107.75,""end"":107.83,""word"":"" puff"",""probability"":0.293945},{""start"":107.83,""end"":108.09,""word"":"" pastry"",""probability"":0.992676},{""start"":108.09,""end"":108.51,""word"":"" together"",""probability"":0.97998},{""start"":108.51,""end"":108.83,""word"":"" in."",""probability"":0.798828},{""start"":108.95,""end"":109.39,""word"":"" I'll"",""probability"":0.987793},{""start"":109.39,""end"":109.49,""word"":"" be"",""probability"":0.999023},{""start"":109.49,""end"":109.65,""word"":"" right"",""probability"":0.999023},{""start"":109.65,""end"":109.89,""word"":"" back."",""probability"":0.998535},{""start"":111.72,""end"":112.2,""word"":"" So"",""probability"":0.935547},{""start"":112.2,""end"":112.44,""word"":"" we've"",""probability"":0.914307},{""start"":112.44,""end"":112.68,""word"":"" cut"",""probability"":0.998535},{""start"":112.68,""end"":112.98,""word"":"" out"",""probability"":0.983887},{""start"":112.98,""end"":113.14,""word"":"" our"",""probability"":0.98584},{""start"":113.14,""end"":113.4,""word"":"" puff"",""probability"":0.999512},{""start"":113.4,""end"":113.82,""word"":"" pastry"",""probability"":0.998047},{""start"":113.82,""end"":114.44,""word"":"" sheet"",""probability"":0.992188},{""start"":114.44,""end"":114.86,""word"":"" and"",""probability"":0.645508},{""start"":114.86,""end"":115.34,""word"":"" we"",""probability"":0.997559},{""start"":115.34,""end"":115.46,""word"":"" are"",""probability"":0.831055}]",large-v3
airfryer-002-asr-0016,airfryer-002,115.460,124.840,able to get 16 rounds out of each sheet and so that's going to make eight air fryer oreos. So,en,0.999512,-0.089461,0.019714,1.819512,"[{""start"":115.46,""end"":115.8,""word"":"" able"",""probability"":0.999023},{""start"":115.8,""end"":116.0,""word"":"" to"",""probability"":0.999512},{""start"":116.0,""end"":116.3,""word"":"" get"",""probability"":0.999512},{""start"":116.3,""end"":118.1,""word"":"" 16"",""probability"":0.837891},{""start"":118.1,""end"":118.74,""word"":"" rounds"",""probability"":0.99707},{""start"":118.74,""end"":119.26,""word"":"" out"",""probability"":0.993652},{""start"":119.26,""end"":119.38,""word"":"" of"",""probability"":0.999023},{""start"":119.38,""end"":119.54,""word"":"" each"",""probability"":0.991211},{""start"":119.54,""end"":119.9,""word"":"" sheet"",""probability"":0.99707},{""start"":119.9,""end"":120.48,""word"":"" and"",""probability"":0.401611},{""start"":120.48,""end"":120.68,""word"":"" so"",""probability"":0.978027},{""start"":120.68,""end"":120.94,""word"":"" that's"",""probability"":0.991943},{""start"":120.94,""end"":121.04,""word"":"" going"",""probability"":0.650391},{""start"":121.04,""end"":121.12,""word"":"" to"",""probability"":0.996582},{""start"":121.12,""end"":121.3,""word"":"" make"",""probability"":0.999023},{""start"":121.3,""end"":121.74,""word"":"" eight"",""probability"":0.690918},{""start"":121.74,""end"":122.84,""word"":"" air"",""probability"":0.845215},{""start"":122.84,""end"":123.28,""word"":"" fryer"",""probability"":0.967285},{""start"":123.28,""end"":124.06,""word"":"" oreos."",""probability"":0.655884},{""start"":124.36,""end"":124.84,""word"":"" So"",""probability"":0.965332}]",large-v3
airfryer-002-asr-0017,airfryer-002,124.840,129.760,what we're going to do is we're going to start with our round of dough. We're going to just,en,0.999512,-0.089461,0.019714,1.819512,"[{""start"":124.84,""end"":125.06,""word"":"" what"",""probability"":0.978027},{""start"":125.06,""end"":125.2,""word"":"" we're"",""probability"":0.989014},{""start"":125.2,""end"":125.26,""word"":"" going"",""probability"":0.85498},{""start"":125.26,""end"":125.4,""word"":"" to"",""probability"":0.998047},{""start"":125.4,""end"":125.62,""word"":"" do"",""probability"":0.999023},{""start"":125.62,""end"":125.94,""word"":"" is"",""probability"":0.951172},{""start"":125.94,""end"":126.1,""word"":"" we're"",""probability"":0.976318},{""start"":126.1,""end"":126.18,""word"":"" going"",""probability"":0.980469},{""start"":126.18,""end"":126.28,""word"":"" to"",""probability"":0.997559},{""start"":126.28,""end"":126.54,""word"":"" start"",""probability"":0.999512},{""start"":126.54,""end"":126.8,""word"":"" with"",""probability"":0.998535},{""start"":126.8,""end"":126.98,""word"":"" our"",""probability"":0.99707},{""start"":126.98,""end"":127.38,""word"":"" round"",""probability"":0.995117},{""start"":127.38,""end"":128.02,""word"":"" of"",""probability"":0.997559},{""start"":128.02,""end"":128.32,""word"":"" dough."",""probability"":0.999023},{""start"":128.8,""end"":129.28,""word"":"" We're"",""probability"":0.994629},{""start"":129.28,""end"":129.38,""word"":"" going"",""probability"":0.947754},{""start"":129.38,""end"":129.54,""word"":"" to"",""probability"":0.998047},{""start"":129.54,""end"":129.76,""word"":"" just"",""probability"":0.984375}]",large-v3
airfryer-002-asr-0018,airfryer-002,130.280,135.100,work it with our fingers just a little bit to flatten it out. We're going to brush it with a,en,0.999512,-0.089461,0.019714,1.819512,"[{""start"":130.28,""end"":130.76,""word"":"" work"",""probability"":0.998047},{""start"":130.76,""end"":130.92,""word"":"" it"",""probability"":0.995605},{""start"":130.92,""end"":131.04,""word"":"" with"",""probability"":0.999512},{""start"":131.04,""end"":131.18,""word"":"" our"",""probability"":0.999023},{""start"":131.18,""end"":131.52,""word"":"" fingers"",""probability"":0.999512},{""start"":131.52,""end"":131.74,""word"":"" just"",""probability"":0.91748},{""start"":131.74,""end"":131.88,""word"":"" a"",""probability"":0.989258},{""start"":131.88,""end"":131.96,""word"":"" little"",""probability"":0.999023},{""start"":131.96,""end"":132.08,""word"":"" bit"",""probability"":0.995117},{""start"":132.08,""end"":132.2,""word"":"" to"",""probability"":0.996094},{""start"":132.2,""end"":132.48,""word"":"" flatten"",""probability"":0.998535},{""start"":132.48,""end"":132.66,""word"":"" it"",""probability"":0.999023},{""start"":132.66,""end"":132.92,""word"":"" out."",""probability"":0.999023},{""start"":133.74,""end"":134.22,""word"":"" We're"",""probability"":0.997803},{""start"":134.22,""end"":134.3,""word"":"" going"",""probability"":0.96875},{""start"":134.3,""end"":134.42,""word"":"" to"",""probability"":0.996582},{""start"":134.42,""end"":134.66,""word"":"" brush"",""probability"":0.999023},{""start"":134.66,""end"":134.82,""word"":"" it"",""probability"":0.998535},{""start"":134.82,""end"":134.94,""word"":"" with"",""probability"":0.999512},{""start"":134.94,""end"":135.1,""word"":"" a"",""probability"":0.999512}]",large-v3
airfryer-002-asr-0019,airfryer-002,135.100,141.160,little bit of egg and that'll help glue the two pieces of puff pastry together,en,0.999512,-0.142379,0.001151,1.863850,"[{""start"":135.1,""end"":135.22,""word"":"" little"",""probability"":0.652344},{""start"":135.22,""end"":135.48,""word"":"" bit"",""probability"":0.995117},{""start"":135.48,""end"":135.6,""word"":"" of"",""probability"":0.999512},{""start"":135.6,""end"":135.96,""word"":"" egg"",""probability"":0.990234},{""start"":135.96,""end"":137.44,""word"":"" and"",""probability"":0.663086},{""start"":137.44,""end"":137.7,""word"":"" that'll"",""probability"":0.753906},{""start"":137.7,""end"":137.94,""word"":"" help"",""probability"":0.999023},{""start"":137.94,""end"":138.22,""word"":"" glue"",""probability"":0.99707},{""start"":138.22,""end"":138.78,""word"":"" the"",""probability"":0.998047},{""start"":138.78,""end"":138.98,""word"":"" two"",""probability"":0.995117},{""start"":138.98,""end"":139.4,""word"":"" pieces"",""probability"":0.999023},{""start"":139.4,""end"":140.04,""word"":"" of"",""probability"":0.992676},{""start"":140.04,""end"":140.24,""word"":"" puff"",""probability"":0.997559},{""start"":140.24,""end"":140.5,""word"":"" pastry"",""probability"":0.901367},{""start"":140.5,""end"":141.16,""word"":"" together"",""probability"":0.999023}]",large-v3
airfryer-002-asr-0020,airfryer-002,141.160,163.520,so we make a nice seal when we put our cookie on. And once you put a little egg on the,en,0.999512,-0.142379,0.001151,1.863850,"[{""start"":141.16,""end"":141.7,""word"":"" so"",""probability"":0.677246},{""start"":141.7,""end"":141.84,""word"":"" we"",""probability"":0.996094},{""start"":141.84,""end"":142.08,""word"":"" make"",""probability"":0.996582},{""start"":142.08,""end"":142.16,""word"":"" a"",""probability"":0.98291},{""start"":142.16,""end"":142.32,""word"":"" nice"",""probability"":0.998047},{""start"":142.32,""end"":142.7,""word"":"" seal"",""probability"":0.998535},{""start"":142.7,""end"":144.02,""word"":"" when"",""probability"":0.862793},{""start"":144.02,""end"":144.76,""word"":"" we"",""probability"":0.997559},{""start"":144.76,""end"":144.9,""word"":"" put"",""probability"":0.996582},{""start"":144.9,""end"":145.02,""word"":"" our"",""probability"":0.987793},{""start"":145.02,""end"":145.28,""word"":"" cookie"",""probability"":0.979004},{""start"":145.28,""end"":145.5,""word"":"" on."",""probability"":0.84082},{""start"":161.64,""end"":162.12,""word"":"" And"",""probability"":0.647949},{""start"":162.12,""end"":162.32,""word"":"" once"",""probability"":0.986816},{""start"":162.32,""end"":162.44,""word"":"" you"",""probability"":0.999512},{""start"":162.44,""end"":162.54,""word"":"" put"",""probability"":0.943848},{""start"":162.54,""end"":162.7,""word"":"" a"",""probability"":0.997559},{""start"":162.7,""end"":162.8,""word"":"" little"",""probability"":0.999512},{""start"":162.8,""end"":163.12,""word"":"" egg"",""probability"":0.999023},{""start"":163.12,""end"":163.36,""word"":"" on"",""probability"":0.974121},{""start"":163.36,""end"":163.52,""word"":"" the"",""probability"":0.992676}]",large-v3
airfryer-002-asr-0021,airfryer-002,163.520,168.080,"the pastry dough, you're gonna sandwich the cookie in between the two pieces of",en,0.999512,-0.142379,0.001151,1.863850,"[{""start"":163.52,""end"":163.94,""word"":"" the"",""probability"":0.327393},{""start"":163.94,""end"":164.56,""word"":"" pastry"",""probability"":0.99707},{""start"":164.56,""end"":164.8,""word"":"" dough,"",""probability"":0.980957},{""start"":164.96,""end"":165.7,""word"":"" you're"",""probability"":0.863037},{""start"":165.7,""end"":165.76,""word"":"" gonna"",""probability"":0.32373},{""start"":165.76,""end"":166.2,""word"":"" sandwich"",""probability"":0.99707},{""start"":166.2,""end"":166.42,""word"":"" the"",""probability"":0.998535},{""start"":166.42,""end"":166.7,""word"":"" cookie"",""probability"":0.999023},{""start"":166.7,""end"":167.0,""word"":"" in"",""probability"":0.998047},{""start"":167.0,""end"":167.26,""word"":"" between"",""probability"":0.986816},{""start"":167.26,""end"":167.48,""word"":"" the"",""probability"":0.998535},{""start"":167.48,""end"":167.58,""word"":"" two"",""probability"":0.999023},{""start"":167.58,""end"":167.92,""word"":"" pieces"",""probability"":0.999512},{""start"":167.92,""end"":168.08,""word"":"" of"",""probability"":0.999512}]",large-v3
airfryer-002-asr-0022,airfryer-002,168.080,174.040,dough and then go around the edges and pinch the dough together. And you're,en,0.999512,-0.142379,0.001151,1.863850,"[{""start"":168.08,""end"":168.3,""word"":"" dough"",""probability"":0.998535},{""start"":168.3,""end"":168.68,""word"":"" and"",""probability"":0.886719},{""start"":168.68,""end"":168.76,""word"":"" then"",""probability"":0.696289},{""start"":168.76,""end"":168.92,""word"":"" go"",""probability"":0.998535},{""start"":168.92,""end"":169.2,""word"":"" around"",""probability"":1.0},{""start"":169.2,""end"":169.36,""word"":"" the"",""probability"":0.999512},{""start"":169.36,""end"":169.74,""word"":"" edges"",""probability"":0.999023},{""start"":169.74,""end"":170.2,""word"":"" and"",""probability"":0.994629},{""start"":170.2,""end"":170.56,""word"":"" pinch"",""probability"":0.999512},{""start"":170.56,""end"":171.06,""word"":"" the"",""probability"":0.999512},{""start"":171.06,""end"":171.3,""word"":"" dough"",""probability"":0.999512},{""start"":171.3,""end"":171.72,""word"":"" together."",""probability"":0.999512},{""start"":173.36,""end"":173.84,""word"":"" And"",""probability"":0.95459},{""start"":173.84,""end"":174.04,""word"":"" you're"",""probability"":0.996094}]",large-v3
airfryer-002-asr-0023,airfryer-002,174.040,181.590,"gonna do that for each cookie. Once you finish pinching the dough together,",en,0.999512,-0.142379,0.001151,1.863850,"[{""start"":174.04,""end"":174.14,""word"":"" gonna"",""probability"":0.790039},{""start"":174.14,""end"":174.3,""word"":"" do"",""probability"":0.999512},{""start"":174.3,""end"":174.48,""word"":"" that"",""probability"":1.0},{""start"":174.48,""end"":174.72,""word"":"" for"",""probability"":0.999512},{""start"":174.72,""end"":175.0,""word"":"" each"",""probability"":1.0},{""start"":175.0,""end"":175.38,""word"":"" cookie."",""probability"":0.997559},{""start"":178.35,""end"":178.83,""word"":"" Once"",""probability"":0.996094},{""start"":178.83,""end"":179.03,""word"":"" you"",""probability"":1.0},{""start"":179.03,""end"":179.39,""word"":"" finish"",""probability"":0.856445},{""start"":179.39,""end"":180.41,""word"":"" pinching"",""probability"":0.990234},{""start"":180.41,""end"":180.55,""word"":"" the"",""probability"":0.999512},{""start"":180.55,""end"":180.85,""word"":"" dough"",""probability"":0.998047},{""start"":180.85,""end"":181.59,""word"":"" together,"",""probability"":0.996582}]",large-v3
airfryer-002-asr-0024,airfryer-002,181.590,186.370,you're going to then cup the dough between your finger and thumb and then,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":181.59,""end"":182.21,""word"":"" you're"",""probability"":0.630737},{""start"":182.21,""end"":182.25,""word"":"" going"",""probability"":0.368408},{""start"":182.25,""end"":182.35,""word"":"" to"",""probability"":0.993652},{""start"":182.35,""end"":182.53,""word"":"" then"",""probability"":0.981445},{""start"":182.53,""end"":183.41,""word"":"" cup"",""probability"":0.800293},{""start"":183.41,""end"":183.61,""word"":"" the"",""probability"":0.995605},{""start"":183.61,""end"":183.77,""word"":"" dough"",""probability"":0.998535},{""start"":183.77,""end"":184.05,""word"":"" between"",""probability"":0.996582},{""start"":184.05,""end"":184.31,""word"":"" your"",""probability"":0.998047},{""start"":184.31,""end"":184.69,""word"":"" finger"",""probability"":0.968262},{""start"":184.69,""end"":184.85,""word"":"" and"",""probability"":0.99707},{""start"":184.85,""end"":185.07,""word"":"" thumb"",""probability"":0.998535},{""start"":185.07,""end"":186.05,""word"":"" and"",""probability"":0.664551},{""start"":186.05,""end"":186.37,""word"":"" then"",""probability"":0.955566}]",large-v3
airfryer-002-asr-0025,airfryer-002,186.370,195.840,bend that seal over and underneath on the bottom of the cookie. At that point,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":186.37,""end"":186.69,""word"":"" bend"",""probability"":0.970215},{""start"":186.69,""end"":187.41,""word"":"" that"",""probability"":0.995605},{""start"":187.41,""end"":187.77,""word"":"" seal"",""probability"":0.994629},{""start"":187.77,""end"":188.41,""word"":"" over"",""probability"":0.997559},{""start"":188.41,""end"":188.69,""word"":"" and"",""probability"":0.993652},{""start"":188.69,""end"":189.23,""word"":"" underneath"",""probability"":0.999023},{""start"":189.23,""end"":190.05,""word"":"" on"",""probability"":0.921387},{""start"":190.05,""end"":190.19,""word"":"" the"",""probability"":0.999512},{""start"":190.19,""end"":190.59,""word"":"" bottom"",""probability"":1.0},{""start"":190.59,""end"":190.89,""word"":"" of"",""probability"":0.947754},{""start"":190.89,""end"":191.03,""word"":"" the"",""probability"":0.998047},{""start"":191.03,""end"":191.27,""word"":"" cookie."",""probability"":0.979004},{""start"":194.86,""end"":195.34,""word"":"" At"",""probability"":0.97998},{""start"":195.34,""end"":195.52,""word"":"" that"",""probability"":0.999023},{""start"":195.52,""end"":195.84,""word"":"" point"",""probability"":0.999512}]",large-v3
airfryer-002-asr-0026,airfryer-002,195.840,202.320,you're going to put up just a little bit of an egg wash on the top and continue,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":195.84,""end"":196.56,""word"":"" you're"",""probability"":0.684448},{""start"":196.56,""end"":196.64,""word"":"" going"",""probability"":0.643066},{""start"":196.64,""end"":196.68,""word"":"" to"",""probability"":0.996094},{""start"":196.68,""end"":196.82,""word"":"" put"",""probability"":0.839355},{""start"":196.82,""end"":196.94,""word"":"" up"",""probability"":0.372803},{""start"":196.94,""end"":197.12,""word"":"" just"",""probability"":0.994141},{""start"":197.12,""end"":197.26,""word"":"" a"",""probability"":0.999512},{""start"":197.26,""end"":197.6,""word"":"" little"",""probability"":0.999512},{""start"":197.6,""end"":197.78,""word"":"" bit"",""probability"":0.999023},{""start"":197.78,""end"":197.88,""word"":"" of"",""probability"":0.999512},{""start"":197.88,""end"":197.98,""word"":"" an"",""probability"":0.995117},{""start"":197.98,""end"":198.18,""word"":"" egg"",""probability"":0.998535},{""start"":198.18,""end"":198.38,""word"":"" wash"",""probability"":0.995117},{""start"":198.38,""end"":198.62,""word"":"" on"",""probability"":0.999023},{""start"":198.62,""end"":198.74,""word"":"" the"",""probability"":0.997559},{""start"":198.74,""end"":199.06,""word"":"" top"",""probability"":1.0},{""start"":199.06,""end"":199.78,""word"":"" and"",""probability"":0.956543},{""start"":201.7,""end"":202.32,""word"":"" continue"",""probability"":0.996094}]",large-v3
airfryer-002-asr-0027,airfryer-002,202.320,208.110,with all of your cookies. So I'm finishing up making my last cookie to,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":202.32,""end"":202.7,""word"":"" with"",""probability"":0.999023},{""start"":202.7,""end"":203.04,""word"":"" all"",""probability"":0.998047},{""start"":203.04,""end"":203.14,""word"":"" of"",""probability"":0.989258},{""start"":203.14,""end"":203.28,""word"":"" your"",""probability"":0.974121},{""start"":203.28,""end"":203.56,""word"":"" cookies."",""probability"":0.940918},{""start"":205.31,""end"":205.71,""word"":"" So"",""probability"":0.964844},{""start"":205.71,""end"":205.89,""word"":"" I'm"",""probability"":0.961914},{""start"":205.89,""end"":206.17,""word"":"" finishing"",""probability"":0.998535},{""start"":206.17,""end"":206.39,""word"":"" up"",""probability"":0.999023},{""start"":206.39,""end"":206.61,""word"":"" making"",""probability"":0.993652},{""start"":206.61,""end"":206.81,""word"":"" my"",""probability"":0.999023},{""start"":206.81,""end"":207.09,""word"":"" last"",""probability"":0.999512},{""start"":207.09,""end"":207.43,""word"":"" cookie"",""probability"":0.99707},{""start"":207.43,""end"":208.11,""word"":"" to"",""probability"":0.987305}]",large-v3
airfryer-002-asr-0028,airfryer-002,208.110,212.410,put into the air fryer and you're going to want to preheat your fryer to 350,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":208.11,""end"":208.33,""word"":"" put"",""probability"":1.0},{""start"":208.33,""end"":208.51,""word"":"" into"",""probability"":0.996094},{""start"":208.51,""end"":208.69,""word"":"" the"",""probability"":0.999512},{""start"":208.69,""end"":208.87,""word"":"" air"",""probability"":0.98877},{""start"":208.87,""end"":209.23,""word"":"" fryer"",""probability"":0.971191},{""start"":209.23,""end"":209.61,""word"":"" and"",""probability"":0.807617},{""start"":209.61,""end"":209.81,""word"":"" you're"",""probability"":0.998047},{""start"":209.81,""end"":209.89,""word"":"" going"",""probability"":0.883789},{""start"":209.89,""end"":210.01,""word"":"" to"",""probability"":0.998535},{""start"":210.01,""end"":210.13,""word"":"" want"",""probability"":0.998047},{""start"":210.13,""end"":210.23,""word"":"" to"",""probability"":0.999023},{""start"":210.23,""end"":210.69,""word"":"" preheat"",""probability"":0.976074},{""start"":210.69,""end"":211.07,""word"":"" your"",""probability"":0.999023},{""start"":211.07,""end"":211.73,""word"":"" fryer"",""probability"":0.998047},{""start"":211.73,""end"":211.97,""word"":"" to"",""probability"":0.998047},{""start"":211.97,""end"":212.41,""word"":"" 350"",""probability"":0.973633}]",large-v3
airfryer-002-asr-0029,airfryer-002,213.130,217.230,degrees and we're going to cook these for about seven minutes. So let's get,en,0.999512,-0.106904,0.008575,1.798419,"[{""start"":213.13,""end"":213.61,""word"":"" degrees"",""probability"":0.975098},{""start"":213.61,""end"":214.09,""word"":"" and"",""probability"":0.888672},{""start"":214.09,""end"":214.31,""word"":"" we're"",""probability"":0.999512},{""start"":214.31,""end"":214.41,""word"":"" going"",""probability"":0.882324},{""start"":214.41,""end"":214.55,""word"":"" to"",""probability"":0.998535},{""start"":214.55,""end"":214.75,""word"":"" cook"",""probability"":0.998535},{""start"":214.75,""end"":214.97,""word"":"" these"",""probability"":0.998047},{""start"":214.97,""end"":215.21,""word"":"" for"",""probability"":0.999512},{""start"":215.21,""end"":215.47,""word"":"" about"",""probability"":0.999512},{""start"":215.47,""end"":215.85,""word"":"" seven"",""probability"":0.757324},{""start"":215.85,""end"":216.25,""word"":"" minutes."",""probability"":0.999512},{""start"":216.39,""end"":216.85,""word"":"" So"",""probability"":0.987305},{""start"":216.85,""end"":217.11,""word"":"" let's"",""probability"":0.990967},{""start"":217.11,""end"":217.23,""word"":"" get"",""probability"":0.999512}]",large-v3
airfryer-002-asr-0030,airfryer-002,217.230,228.660,that turned on and preheat it to 350. so our air fryer is preheated to 350 degrees,en,0.999512,-0.080033,0.005470,1.788360,"[{""start"":217.23,""end"":217.33,""word"":"" that"",""probability"":0.223755},{""start"":217.33,""end"":217.65,""word"":"" turned"",""probability"":0.996582},{""start"":217.65,""end"":217.97,""word"":"" on"",""probability"":0.998535},{""start"":217.97,""end"":218.35,""word"":"" and"",""probability"":0.79541},{""start"":218.35,""end"":218.81,""word"":"" preheat"",""probability"":0.887207},{""start"":218.81,""end"":218.91,""word"":"" it"",""probability"":0.995117},{""start"":218.91,""end"":219.07,""word"":"" to"",""probability"":0.998047},{""start"":219.07,""end"":219.41,""word"":"" 350."",""probability"":0.993164},{""start"":225.5,""end"":226.1,""word"":"" so"",""probability"":0.138672},{""start"":226.1,""end"":226.38,""word"":"" our"",""probability"":0.994141},{""start"":226.38,""end"":226.64,""word"":"" air"",""probability"":0.99707},{""start"":226.64,""end"":226.94,""word"":"" fryer"",""probability"":0.825928},{""start"":226.94,""end"":227.14,""word"":"" is"",""probability"":0.975586},{""start"":227.14,""end"":227.64,""word"":"" preheated"",""probability"":0.996338},{""start"":227.64,""end"":227.82,""word"":"" to"",""probability"":1.0},{""start"":227.82,""end"":228.14,""word"":"" 350"",""probability"":0.999023},{""start"":228.14,""end"":228.66,""word"":"" degrees"",""probability"":0.99707}]",large-v3
