evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
airfryer-002-scene-0011,airfryer-002,video_scene,283.851,328.095,"ASR: So as you can see, the puff pastry is golden brown with a cookie in the middle. We're gonna go ahead and plate these and we're gonna dust them with a little bit of powdered sugar. These cookies are so good fresh out of the air fryer. We're gonna take a little bit of powdered sugar and we're gonna dust the tops of these. Just a little bit of added fanciness to a puff pastry air fried oreo. So let's cut into one
OCR: Library Kitchen
VLM: Visual summary: A hand uses red tongs to remove golden-brown baked pastries from an air fryer basket and places them onto a white plate. Powdered sugar is then sifted over the pastries.
视觉摘要: 一只手用红色夹子将金黄色的烘焙点心从空气炸锅篮中取出，放在白色盘子上，然后筛上糖粉。
Visible product: Air Fryer
Visible components: air fryer basket; red placemat; white plate; fork; sifter; watch
Visible actions: removing pastries with tongs; placing pastries on plate; sifting powdered sugar
Visible states: pastries are golden-brown; pastries are dusted with powdered sugar
Visual uncertainty: The specific brand or model of the air fryer is not visible. The exact type of pastry or filling is not clearly identifiable.",data_video/processed/airfryer-002/clips/airfryer-002-scene-0011.mp4,data_video/keyframes/airfryer-002/frame_000056.jpg,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.893291,airfryer-002-asr-0034|airfryer-002-asr-0035|airfryer-002-asr-0036|airfryer-002-asr-0037|airfryer-002-asr-0038,airfryer-002-ocr-00208,airfryer-002-scene-0011-vlm-0001,"{""clip_bytes"":5133109,""clip_sha256"":""4670f5e14b4a2072814904f1e82e9a1db05942d45b574179b76146c2a7cc1ea3"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
airfryer-002-scene-0012,airfryer-002,video_scene,328.095,337.137,"ASR: these. Just a little bit of added fanciness to a puff pastry air fried oreo. So let's cut into one and see how it looks. Ooey gooey deliciousness. Please remember to like and subscribe to the
OCR: Puff Pastry Lirary Kidhen SHEETS OREO
VLM: Visual summary: A man in a blue apron is dusting pastries with powdered sugar in a kitchen, with an air fryer and packaged ingredients on the counter.
视觉摘要: 一名穿着蓝色围裙的男子正在厨房里往糕点上撒糖粉，旁边放着空气炸锅和包装好的食材。
Visible product: Air Fryer
Visible components: air fryer; powdered sugar container; puff pastry sheets box; OREO cookies package; red cutting board; pastry; chef's apron; glasses; watch
Visible actions: sprinkling powdered sugar; pointing with hand; cutting pastry with knife
Visible states: pastry covered in powdered sugar; pastry being cut",data_video/processed/airfryer-002/clips/airfryer-002-scene-0012.mp4,data_video/keyframes/airfryer-002/frame_000065.jpg,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.903350,airfryer-002-asr-0038|airfryer-002-asr-0039,airfryer-002-ocr-00209|airfryer-002-ocr-00210|airfryer-002-ocr-00211|airfryer-002-ocr-00212,airfryer-002-scene-0012-vlm-0001,"{""clip_bytes"":706636,""clip_sha256"":""456bdd5920f387b6cad299be5e5084b2b6e6f6d5984dee4839da43be125e10e3"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
airfryer-002-scene-0013,airfryer-002,video_scene,337.137,345.145,"ASR: and see how it looks. Ooey gooey deliciousness. Please remember to like and subscribe to the
OCR: Chef Library Kitchen Puff Pastry SHEETS OREO
VLM: Visual summary: A person is cutting into and holding up a small, powdered pastry on a plate, revealing a dark filling inside.
视觉摘要: 一个人正在切开并拿着一个撒有糖粉的小点心，露出里面的深色馅料。
Visible product: unknown
Visible components: plate; pastry; fork; hand; red placemat; wooden surface
Visible actions: cutting pastry; holding pastry; lifting pastry
Visible states: pastry dusted with powdered sugar; pastry cut open; filling visible inside pastry
Visual uncertainty: The specific product being demonstrated is not identifiable as an air fryer or any other device. The context does not show an air fryer or its use.",data_video/processed/airfryer-002/clips/airfryer-002-scene-0013.mp4,data_video/keyframes/airfryer-002/frame_000067.jpg,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.955872,airfryer-002-asr-0039,airfryer-002-ocr-00213|airfryer-002-ocr-00214|airfryer-002-ocr-00215|airfryer-002-ocr-00216|airfryer-002-ocr-00217,airfryer-002-scene-0013-vlm-0001,"{""clip_bytes"":1118296,""clip_sha256"":""6082d2508c6cf1ceb4467c894c2e632fc3d8d41e4065b980f271c38b6a47a7e6"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
airfryer-002-scene-0014,airfryer-002,video_scene,345.145,357.840,"ASR: and see how it looks. Ooey gooey deliciousness. Please remember to like and subscribe to the Gloucester County YouTube channel so that you don't miss any of our upcoming recipes or demonstrations. Bye bye.
OCR: Chef Library Kitchen Puff Pastry SHEETS OREO
VLM: Visual summary: A man in a blue apron stands in a kitchen, holding a pastry and presenting it to the camera. On the counter in front of him are several pastries on a plate, a container of powdered sugar, and a black air fryer. To his right are boxes of puff pastry sheets and Oreo cookies.
视觉摘要: 一名穿着蓝色围裙的男子站在厨房里，手里拿着一个糕点并展示给镜头。他面前的桌子上放着一盘糕点、一罐糖粉和一个黑色空气炸锅。他右侧有盒装的千层酥皮和奥利奥饼干。
Visible product: Air Fryer
Visible components: black air fryer; box of puff pastry sheets; box of Oreo cookies; container of powdered sugar; plate with pastries; blue apron with text; glasses; watch
Visible actions: man holding a pastry; man looking at camera",data_video/processed/airfryer-002/clips/airfryer-002-scene-0014.mp4,data_video/keyframes/airfryer-002/frame_000069.jpg,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.866640,airfryer-002-asr-0039|airfryer-002-asr-0040|airfryer-002-asr-0041|airfryer-002-asr-0042,airfryer-002-ocr-00218|airfryer-002-ocr-00219|airfryer-002-ocr-00220|airfryer-002-ocr-00221|airfryer-002-ocr-00222,airfryer-002-scene-0014-vlm-0001,"{""clip_bytes"":551770,""clip_sha256"":""160f2a01ae63826884a05578df42f959c938c7d1e3ec051d5a24ba466c09808d"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
airfryer-002-asr-0001,airfryer-002,speech_segment,11.570,17.590,Hello everyone and welcome to the library kitchen here at the Gloucester County Public Library. I'm Chris and today,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.831875,airfryer-002-asr-0001,,,"{""compression_ratio"":1.649446,""language_probability"":0.999512,""no_speech_probability"":0.005219,""words"":[{""end"":11.93,""probability"":0.950195,""start"":11.57,""word"":"" Hello""},{""end"":12.21,""probability"":0.844238,""start"":11.93,""word"":"" everyone""},{""end"":12.47,""probability"":0.808594,""start"":12.21,""word"":"" and""},{""end"":12.65,""probability"":0.99707,""start"":12.47,""word"":"" welcome""},{""end"":12.87,""probability"":0.999023,""start"":12.65,""word"":"" to""},{""end"":13.01,""probability"":0.779785,""start"":12.87,""word"":"" the""},{""end"":13.27,""probability"":0.638184,""start"":13.01,""word"":"" library""},{""end"":13.59,""probability"":0.996582,""start"":13.27,""word"":"" kitchen""},{""end"":14.23,""probability"":0.907227,""start"":13.59,""word"":"" here""},{""end"":14.39,""probability"":0.99707,""start"":14.23,""word"":"" at""},{""end"":14.55,""probability"":0.995605,""start"":14.39,""word"":"" the""},{""end"":14.93,""probability"":0.981323,""start"":14.55,""word"":"" Gloucester""},{""end"":15.17,""probability"":0.95752,""start"":14.93,""word"":"" County""},{""end"":15.45,""probability"":0.974609,""start"":15.17,""word"":"" Public""},{""end"":15.91,""probability"":0.985352,""start"":15.45,""word"":"" Library.""},{""end"":16.29,""probability"":0.992188,""start"":16.11,""word"":"" I'm""},{""end"":16.57,""probability"":0.933594,""start"":16.29,""word"":"" Chris""},{""end"":17.09,""probability"":0.800293,""start"":16.57,""word"":"" and""},{""end"":17.59,""probability"":0.996582,""start"":17.09,""word"":"" today""}]}"
airfryer-002-asr-0002,airfryer-002,speech_segment,17.590,24.030,we're making a sweet treat and guess what an air fryer because air fryers are more than just making,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.831875,airfryer-002-asr-0002,,,"{""compression_ratio"":1.649446,""language_probability"":0.999512,""no_speech_probability"":0.005219,""words"":[{""end"":18.23,""probability"":0.968506,""start"":17.59,""word"":"" we're""},{""end"":18.55,""probability"":0.998535,""start"":18.23,""word"":"" making""},{""end"":18.71,""probability"":0.993164,""start"":18.55,""word"":"" a""},{""end"":19.01,""probability"":0.998047,""start"":18.71,""word"":"" sweet""},{""end"":19.37,""probability"":0.999512,""start"":19.01,""word"":"" treat""},{""end"":20.11,""probability"":0.655762,""start"":19.37,""word"":"" and""},{""end"":20.37,""probability"":0.973145,""start"":20.11,""word"":"" guess""},{""end"":20.65,""probability"":0.997559,""start"":20.37,""word"":"" what""},{""end"":21.13,""probability"":0.2771,""start"":20.65,""word"":"" an""},{""end"":21.37,""probability"":0.984375,""start"":21.13,""word"":"" air""},{""end"":21.81,""probability"":0.969238,""start"":21.37,""word"":"" fryer""},{""end"":22.35,""probability"":0.587402,""start"":21.81,""word"":"" because""},{""end"":22.61,""probability"":0.996094,""start"":22.35,""word"":"" air""},{""end"":23.07,""probability"":0.986084,""start"":22.61,""word"":"" fryers""},{""end"":23.13,""probability"":0.998535,""start"":23.07,""word"":"" are""},{""end"":23.31,""probability"":0.999512,""start"":23.13,""word"":"" more""},{""end"":23.51,""probability"":0.999512,""start"":23.31,""word"":"" than""},{""end"":23.71,""probability"":0.999023,""start"":23.51,""word"":"" just""},{""end"":24.03,""probability"":0.999023,""start"":23.71,""word"":"" making""}]}"
airfryer-002-asr-0003,airfryer-002,speech_segment,24.030,26.730,"tater tots, french fries, and mozzarella sticks.",data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.831875,airfryer-002-asr-0003,,,"{""compression_ratio"":1.649446,""language_probability"":0.999512,""no_speech_probability"":0.005219,""words"":[{""end"":24.71,""probability"":0.985596,""start"":24.03,""word"":"" tater""},{""end"":24.91,""probability"":0.988281,""start"":24.71,""word"":"" tots,""},{""end"":25.25,""probability"":0.934082,""start"":25.09,""word"":"" french""},{""end"":25.67,""probability"":0.998535,""start"":25.25,""word"":"" fries,""},{""end"":25.97,""probability"":0.999023,""start"":25.73,""word"":"" and""},{""end"":26.29,""probability"":0.994629,""start"":25.97,""word"":"" mozzarella""},{""end"":26.73,""probability"":0.998535,""start"":26.29,""word"":"" sticks.""}]}"
airfryer-002-asr-0004,airfryer-002,speech_segment,27.130,32.290,"So we're going to be making a version of deep-fried Oreos, but in this case",data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.831875,airfryer-002-asr-0004,,,"{""compression_ratio"":1.649446,""language_probability"":0.999512,""no_speech_probability"":0.005219,""words"":[{""end"":27.69,""probability"":0.946289,""start"":27.13,""word"":"" So""},{""end"":27.87,""probability"":0.962891,""start"":27.69,""word"":"" we're""},{""end"":27.97,""probability"":0.972168,""start"":27.87,""word"":"" going""},{""end"":28.07,""probability"":0.999023,""start"":27.97,""word"":"" to""},{""end"":28.17,""probability"":1.0,""start"":28.07,""word"":"" be""},{""end"":28.51,""probability"":1.0,""start"":28.17,""word"":"" making""},{""end"":29.15,""probability"":0.999512,""start"":28.51,""word"":"" a""},{""end"":29.65,""probability"":0.999512,""start"":29.15,""word"":"" version""},{""end"":29.89,""probability"":1.0,""start"":29.65,""word"":"" of""},{""end"":30.21,""probability"":0.983398,""start"":29.89,""word"":"" deep""},{""end"":30.49,""probability"":0.610596,""start"":30.21,""word"":""-fried""},{""end"":31.17,""probability"":0.71228,""start"":30.49,""word"":"" Oreos,""},{""end"":31.71,""probability"":0.994629,""start"":31.17,""word"":"" but""},{""end"":31.81,""probability"":0.996094,""start"":31.71,""word"":"" in""},{""end"":31.99,""probability"":1.0,""start"":31.81,""word"":"" this""},{""end"":32.29,""probability"":1.0,""start"":31.99,""word"":"" case""}]}"
airfryer-002-asr-0005,airfryer-002,speech_segment,32.290,38.310,it's going to be an air fryer Oreo and it doesn't take but only a few ingredients and about seven minutes.,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.831875,airfryer-002-asr-0005,,,"{""compression_ratio"":1.649446,""language_probability"":0.999512,""no_speech_probability"":0.005219,""words"":[{""end"":32.67,""probability"":0.869873,""start"":32.29,""word"":"" it's""},{""end"":32.77,""probability"":0.986328,""start"":32.67,""word"":"" going""},{""end"":32.87,""probability"":0.999023,""start"":32.77,""word"":"" to""},{""end"":32.99,""probability"":1.0,""start"":32.87,""word"":"" be""},{""end"":33.13,""probability"":0.999023,""start"":32.99,""word"":"" an""},{""end"":33.43,""probability"":0.976562,""start"":33.13,""word"":"" air""},{""end"":33.81,""probability"":0.950195,""start"":33.43,""word"":"" fryer""},{""end"":34.21,""probability"":0.928711,""start"":33.81,""word"":"" Oreo""},{""end"":34.95,""probability"":0.612305,""start"":34.21,""word"":"" and""},{""end"":35.09,""probability"":0.998535,""start"":34.95,""word"":"" it""},{""end"":35.37,""probability"":0.999023,""start"":35.09,""word"":"" doesn't""},{""end"":35.59,""probability"":0.999023,""start"":35.37,""word"":"" take""},{""end"":35.79,""probability"":0.963379,""start"":35.59,""word"":"" but""},{""end"":36.01,""probability"":0.999023,""start"":35.79,""word"":"" only""},{""end"":36.11,""probability"":0.999512,""start"":36.01,""word"":"" a""},{""end"":36.33,""probability"":1.0,""start"":36.11,""word"":"" few""},{""end"":36.81,""probability"":0.999512,""start"":36.33,""word"":"" ingredients""},{""end"":37.35,""probability"":0.763672,""start"":36.81,""word"":"" and""},{""end"":37.53,""probability"":0.998047,""start"":37.35,""word"":"" about""},{""end"":37.93,""probability"":0.922363,""start"":37.53,""word"":"" seven""},{""end"":38.31,""probability"":0.999512,""start"":37.93,""word"":"" minutes.""}]}"
airfryer-002-asr-0006,airfryer-002,speech_segment,39.210,45.010,So let's get started with our ingredients. We're going to use one box of puff pastry dough,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.917652,airfryer-002-asr-0006,,,"{""compression_ratio"":1.680556,""language_probability"":0.999512,""no_speech_probability"":0.00215,""words"":[{""end"":39.81,""probability"":0.881836,""start"":39.21,""word"":"" So""},{""end"":40.13,""probability"":0.912354,""start"":39.81,""word"":"" let's""},{""end"":40.23,""probability"":0.999512,""start"":40.13,""word"":"" get""},{""end"":40.59,""probability"":0.999512,""start"":40.23,""word"":"" started""},{""end"":40.81,""probability"":0.999023,""start"":40.59,""word"":"" with""},{""end"":40.99,""probability"":0.999512,""start"":40.81,""word"":"" our""},{""end"":41.37,""probability"":0.999023,""start"":40.99,""word"":"" ingredients.""},{""end"":41.97,""probability"":0.993164,""start"":41.57,""word"":"" We're""},{""end"":42.05,""probability"":0.851562,""start"":41.97,""word"":"" going""},{""end"":42.17,""probability"":0.999512,""start"":42.05,""word"":"" to""},{""end"":42.37,""probability"":0.999512,""start"":42.17,""word"":"" use""},{""end"":42.81,""probability"":0.971191,""start"":42.37,""word"":"" one""},{""end"":43.25,""probability"":1.0,""start"":42.81,""word"":"" box""},{""end"":43.71,""probability"":0.999023,""start"":43.25,""word"":"" of""},{""end"":44.19,""probability"":0.992676,""start"":43.71,""word"":"" puff""},{""end"":44.55,""probability"":0.999512,""start"":44.19,""word"":"" pastry""},{""end"":45.01,""probability"":0.999023,""start"":44.55,""word"":"" dough""}]}"
airfryer-002-asr-0007,airfryer-002,speech_segment,46.210,52.390,thawed. We're going to use some oreo cookies. Now there's an assortment of oreo cookies here,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.917652,airfryer-002-asr-0007,,,"{""compression_ratio"":1.680556,""language_probability"":0.999512,""no_speech_probability"":0.00215,""words"":[{""end"":46.81,""probability"":0.700033,""start"":46.21,""word"":"" thawed.""},{""end"":47.65,""probability"":0.997314,""start"":47.05,""word"":"" We're""},{""end"":47.81,""probability"":1.0,""start"":47.65,""word"":"" going""},{""end"":48.03,""probability"":1.0,""start"":47.81,""word"":"" to""},{""end"":48.41,""probability"":1.0,""start"":48.03,""word"":"" use""},{""end"":48.89,""probability"":0.999023,""start"":48.41,""word"":"" some""},{""end"":49.37,""probability"":0.539429,""start"":48.89,""word"":"" oreo""},{""end"":49.65,""probability"":1.0,""start"":49.37,""word"":"" cookies.""},{""end"":50.17,""probability"":0.994141,""start"":49.91,""word"":"" Now""},{""end"":50.83,""probability"":0.772949,""start"":50.17,""word"":"" there's""},{""end"":50.93,""probability"":0.999512,""start"":50.83,""word"":"" an""},{""end"":51.39,""probability"":1.0,""start"":50.93,""word"":"" assortment""},{""end"":51.51,""probability"":0.999023,""start"":51.39,""word"":"" of""},{""end"":51.85,""probability"":0.998779,""start"":51.51,""word"":"" oreo""},{""end"":52.09,""probability"":1.0,""start"":51.85,""word"":"" cookies""},{""end"":52.39,""probability"":0.998535,""start"":52.09,""word"":"" here""}]}"
airfryer-002-asr-0008,airfryer-002,speech_segment,52.390,57.770,"on my plate. There are some peanut butter chocolate oreos, some double stuffed oreos,",data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.917652,airfryer-002-asr-0008,,,"{""compression_ratio"":1.680556,""language_probability"":0.999512,""no_speech_probability"":0.00215,""words"":[{""end"":52.51,""probability"":0.999512,""start"":52.39,""word"":"" on""},{""end"":52.63,""probability"":0.999512,""start"":52.51,""word"":"" my""},{""end"":52.95,""probability"":0.999512,""start"":52.63,""word"":"" plate.""},{""end"":53.33,""probability"":0.99707,""start"":53.07,""word"":"" There""},{""end"":53.55,""probability"":0.999512,""start"":53.33,""word"":"" are""},{""end"":53.87,""probability"":0.999512,""start"":53.55,""word"":"" some""},{""end"":54.25,""probability"":0.999512,""start"":53.87,""word"":"" peanut""},{""end"":54.49,""probability"":0.999512,""start"":54.25,""word"":"" butter""},{""end"":54.77,""probability"":0.995605,""start"":54.49,""word"":"" chocolate""},{""end"":55.59,""probability"":0.994385,""start"":54.77,""word"":"" oreos,""},{""end"":56.19,""probability"":0.999512,""start"":55.61,""word"":"" some""},{""end"":56.67,""probability"":0.966309,""start"":56.19,""word"":"" double""},{""end"":56.99,""probability"":0.758301,""start"":56.67,""word"":"" stuffed""},{""end"":57.77,""probability"":0.999268,""start"":56.99,""word"":"" oreos,""}]}"
airfryer-002-asr-0009,airfryer-002,speech_segment,57.770,65.150,and some chocolate chocolate oreos. Also I've cut up a couple pieces of brownie to put in our,data_video/processed/airfryer-002/clips/airfryer-002-scene-0002.mp4,,08a1d39bea47bfc6b67b5006e6e16729af75bc0ae9fb060268014e1e4885b8f0,en,0.917652,airfryer-002-asr-0009,,,"{""compression_ratio"":1.680556,""language_probability"":0.999512,""no_speech_probability"":0.00215,""words"":[{""end"":57.99,""probability"":1.0,""start"":57.77,""word"":"" and""},{""end"":58.19,""probability"":1.0,""start"":57.99,""word"":"" some""},{""end"":59.01,""probability"":0.999512,""start"":58.19,""word"":"" chocolate""},{""end"":59.51,""probability"":0.98584,""start"":59.01,""word"":"" chocolate""},{""end"":60.59,""probability"":0.999512,""start"":59.51,""word"":"" oreos.""},{""end"":61.53,""probability"":0.999512,""start"":60.93,""word"":"" Also""},{""end"":62.45,""probability"":0.739746,""start"":61.53,""word"":"" I've""},{""end"":62.69,""probability"":1.0,""start"":62.45,""word"":"" cut""},{""end"":62.85,""probability"":1.0,""start"":62.69,""word"":"" up""},{""end"":62.99,""probability"":1.0,""start"":62.85,""word"":"" a""},{""end"":63.17,""probability"":0.999512,""start"":62.99,""word"":"" couple""},{""end"":63.41,""probability"":0.998535,""start"":63.17,""word"":"" pieces""},{""end"":63.75,""probability"":1.0,""start"":63.41,""word"":"" of""},{""end"":64.23,""probability"":0.991943,""start"":63.75,""word"":"" brownie""},{""end"":64.61,""probability"":0.999512,""start"":64.23,""word"":"" to""},{""end"":64.81,""probability"":1.0,""start"":64.61,""word"":"" put""},{""end"":64.95,""probability"":0.998047,""start"":64.81,""word"":"" in""},{""end"":65.15,""probability"":1.0,""start"":64.95,""word"":"" our""}]}"
